,datetime,title,content,category,url
214753,2020-09-03 13:54:00,Onderzoek naar regels prostitutie in andere landen na burgerinitiatief,"Het kabinet laat een vergelijkend onderzoek doen naar de manier waarop andere landen met prostitutie omgaan. Staatssecretaris Broekers-Knol wil in kaart brengen welke verschillende systemen landen hebben om prostitutie te regelen. De regels lopen per land erg uiteen en variëren van verboden tot totale legalisering. Broekers deed haar toezegging in een debat in de Tweede Kamer. Aanleiding voor het debat was het burgerinitiatief ""Ik ben onbetaalbaar"" van de jongerenbeweging Exxpose. Die vindt dat er een verbod moet komen op betaalde seks. Exxpose pleit voor het 'Zweedse model'. Daarin is het kopen van seks strafbaar, net als het verdienen van geld aan seks. De prostituees zelf worden niet gestraft. Voorzitter Natasja Bos van Exxpose zei in de Kamer dat ze niet langer wil zwijgen over ""de rauwe kant van prostitutie"". Volgens haar is de kern van het probleem dat prostitutie een vorm van geweld is. Ze voegde eraan toe dat het vaak gaat om mannen met macht en geld tegenover vrouwen uit minderheidsgroepen. ""Het is tijd dat we sekskopers verantwoordelijk maken voor de gevolgen van het kopen van seks."" Bos zei verder dat voor een enkeling de prostitutie een vrijwillige keuze is, maar dat het gaat om de grote groep die wordt uitgebuit. In de Kamer omarmden alleen de regeringspartijen CDA en ChristenUnie en oppositiepartij SGP het burgerinitiatief volmondig. Ook zij vinden dat het gaan werken als prostituee maar zelden een eigen keuze is. Andere partijen zien niets in een verbod op betaalde seks of zetten er vraagtekens bij. Onder meer VVD, D66, SP en GroenLinks vinden dat prostitutie een legale sector moet zijn, waar mensen zelf voor moeten kunnen kiezen. Vrijwel iedereen benadrukte wel dat er grote misstanden zijn en dat die moeten worden bestreden: zo zijn veel prostituees het slachtoffer van mensenhandel. Het kabinet wil dus wel onderzoek doen, maar Broekers zei op voorhand dat ze tegen strafbaarstelling van betaalde seks is. Net als een groot deel van de Kamer is ze bang dat veel sekswerkers dan de illegaliteit in zullen gaan, met alle risico's van dien. Broekers ziet er meer in om een in het regeerakkoord afgesproken wetsvoorstel door te zetten. Dat voorstel ligt nu voor advies bij de Raad van State en de staatssecretaris hoopt het binnenkort in te dienen bij de Kamer. In het wetsontwerp staat dat zowel de seksbedrijven als de prostituees een vergunning moeten hebben. Klanten die gebruikmaken van een prostituee zonder vergunning zijn strafbaar. Broekers denkt dat met die wet misstanden kunnen worden voorkomen of harder aangepakt. Ook moet de wet mensenhandel tegengaan.",Politiek,https://nos.nl/artikel/2346583-onderzoek-naar-regels-prostitutie-in-andere-landen-na-burgerinitiatief.html
102115,2015-04-01 15:51:00,'NVWA moet steviger opereren',"De Nederlandse Voedsel- en Warenautoriteit (NVWA) kan en moet steviger opereren. Dat zeggen staatssecretaris Dijksma en minister Schippers. Er moet een strenger toezichtkader komen om te zorgen dat de dienst eerder boetes oplegt of bedrijven sluit. Dijksma en Schippers komen voor de zomer met een uitwerking van dat strengere toezicht. Bijna de gehele Tweede Kamer wil dat er iets gebeurt om de opeenvolging van voedselschandalen aan te pakken. De bewindslieden kwamen eerder al met een plan van aanpak maar scherpen dat nu verder aan. Zo werd al besloten dat de dienst eerder en sneller boetes moet opleggen. De NVWA komt niet, zoals de Christen Unie en de Partij voor de Dieren willen, bestuurlijk onder de verantwoordelijkheid van het ministerie van VWS. Volgens de Christen Unie zit de voedselautoriteit in een 'spagaat' met aan de ene kant economische belangen, aan de andere kant de belangen van volksgezondheid. Maar dat het toezicht beter moet, is volgens de bewindslieden duidelijk. ""Bedrijven die een loopje nemen met voedselveiligheid moeten dat voelen. Een hardere aanpak is nodig. Zodat het niet nog een keer gebeurt. Geen melktanden, maar scherpe tanden die bij een voedselwaakhond horen."" Een voorstel van de PvdA om alle aan bedrijven opgelegde boetes openbaar te maken kan vooralsnog niet op een meerderheid in de Tweede Kamer rekenen. ",Politiek,https://nos.nl/artikel/2028050-nvwa-moet-steviger-opereren.html
33187,2012-03-03 07:00:00,PVV: gulden voordeliger dan euro,"Onderzoek namens de PVV wijst uit dat de euro moet worden afgeschaft ten gunste van de gulden. Dat zegt PVV-leider Wilders in De Telegraaf. Hij wil het rapport nog niet vrijgeven. Maandag is de officiële presentatie. Uit het onderzoek zou blijken dat de invoering van de euro Nederland veel meer heeft gekost dan opgeleverd. De voordelen van de euro komen uit op 800 euro per persoon per jaar, de nadelen op 2700 euro, zegt Wilders. Oorzaken zijn een tegenvallende economische groei en een ondermaatse consumptie. Als Nederland in de eurozone blijft, kost dat volgens de onderzoekers minstens 127 miljard euro. Welk prijskaartje er aan uittreden hangt, wil Wilders nog niet zeggen. Maar die kosten worden volgens hem binnen twee jaar terugverdiend. De resultaten zijn voor de PVV aanleiding om op te roepen tot een referendum. De Nederlandse burger moet volgens Wilders kunnen bepalen of de euro inderdaad moet plaatsmaken voor de gulden. Het rapport wordt maandag gepresenteerd. Het is opgesteld door het Britse bureau Lombard Street Research dat bekendstaat als eurosceptisch.",Politiek,https://nos.nl/artikel/347458-pvv-gulden-voordeliger-dan-euro.html
154559,2017-05-24 19:16:00,RTL-weervrouw Helga van Leur stopt na twintig jaar,"Weervrouw Helga van Leur stopt met het presenteren van weerberichten voor RTL. Ze zegt dat ze in 20 jaar zeker 7000 weerberichten heeft gepresenteerd. Van Leur gaat zich verder verdiepen in de communicatie over klimaat, duurzaamheid en gedrag. ""Om je verder te kunnen ontwikkelen, moet je soms ruimte maken"", vindt ze. ""En daarom stop ik met de dagelijkse weerberichtgeving"", zegt ze tegen RTL Nieuws. Op 30 juni presenteert Van Leur haar laatste weerbericht bij RTL. ",Cultuur & Media,https://nos.nl/artikel/2174833-rtl-weervrouw-helga-van-leur-stopt-na-twintig-jaar.html
130928,2016-05-23 05:59:00,Ruim 40 miljoen euro voor arbeidsmarktprojecten mbo,"Minister Bussemaker van Onderwijs, Cultuur en Wetenschap heeft bekendgemaakt dat zeventien projecten rondom mbo-scholen bij elkaar 43,5 miljoen euro krijgen. Het bedrag moet gebruikt worden om mbo-studenten beter voor te bereiden op de arbeidsmarkt. Het geld is afkomstig uit het Regionaal Investeringsfonds mbo, dat Bussemaker oprichtte om de aansluiting tussen mbo-onderwijs en de arbeidsmarkt in de regio te verbeteren. Het kan worden gebruikt om te investeren in apparatuur en nieuwe onderwijsmethoden. Een aantal opleidingen wil het geld gebruiken voor kwetsbare jongeren, loopbaanoriëntatie en een betere doorstroom naar het hbo. Volgens Bussemaker zijn de projecten die geld krijgen gericht op de arbeidsmarkt van de toekomst. Ze vindt dat het mbo vernieuwend moet zijn. ""Alle ontwikkelingen die van invloed zijn op de arbeidsmarkt van morgen, zoals robotisering, maken het van het grootste belang dat juist in het mbo nieuwe kansen worden gecreëerd"", zegt Bussemaker. Door de projecten moeten de studenten al tijdens hun studie bekend raken met dit soort technieken. Veel van de initiatieven die geld uit het fonds toegekend hebben gekregen, richten zich op opleidingen in de techniek en de zorg. Bussemaker stelt in totaal 14,5 miljoen euro beschikbaar. Het regionale bedrijfsleven en de regionale overheid zijn verantwoordelijk voor de rest van de 43,5 miljoen. Door heel Nederland doen zeventien gemeenten en bijna 150 bedrijven mee. Later dit jaar kunnen er opnieuw aanvragen worden ingediend voor vergelijkbare projecten. Voor deze nieuwe aanvragen is nog eens 20 miljoen euro beschikbaar.",Binnenland,https://nos.nl/artikel/2106674-ruim-40-miljoen-euro-voor-arbeidsmarktprojecten-mbo.html
150107,2017-03-13 03:33:00,Marokkaanse moskeeën: Denk zet ons onder druk,"De partij Denk zet moskeebesturen onder druk om hun achterban aan te sporen op Denk te stemmen. Dat zegt de Raad van Marokkaanse Moskeeën in Nederland (RMMN). Die heeft naar eigen zeggen van verschillende moskeebestuurders dergelijke signalen ontvangen. Volgens kandidaat-Kamerlid Azarkan van Denk is dat onzin. Hij zegt dat de kritiek ongefundeerd is. Door de ""agressieve stijl van campagnevoeren"" zouden sommige moslims er niet voor uit durven komen dat ze kritiek op Denk hebben of liever op een andere partij stemmen. Volgens de raad werkt Denk polariserend door kiezers continu aan te spreken op hun geloof of etnische afkomst. ""Moskeebestuurders zijn er vrij in of ze politieke partijen een podium willen geven en daar is ook niets mis mee"", zegt woordvoerder Saïd Bouharrou in het NOS Radio 1 Journaal. ""Maar je overschrijdt wel een grens als je, zoals Denk, meegeeft dat ze echt op je moeten stemmen omdat je anders een verrader bent."" Volgens Bouharrou moet Denk ophouden met het uitoefenen van emotionele of sociale druk zodat iedereen woensdag in alle vrijheid kan kiezen. Hij noemt het verder kwalijk dat Denk geen afstand neemt van omstreden imams en op Facebook nep-accounts gebruikt om andere politici zwart te maken. ""Wij roepen Denk op haar toon te wijzigen, want de onderwerpen die deze partij aankaart verdienen alle aandacht."" Om kiezers te helpen, heeft de RMMN een 'islamitische meetlat' opgesteld, waarin politieke partijen worden beoordeeld op drie thema's die de raad belangrijk vindt: de aanpak van discriminatie en moslimhaat, de bescherming van de vrijheid van godsdienst en het verbindend vermogen. D66, GroenLinks en Artikel1 scoren daarin de maximale zes punten. De PVV en de SGP eindigen als laatste met nul punten. Denk zit met vier punten in de middenmoot. Die partij scoort goed op de eerste twee criteria, maar mist volgens de RMMN verbindend vermogen.",Binnenland,https://nos.nl/artikel/2162898-marokkaanse-moskeeen-denk-zet-ons-onder-druk.html
153148,2017-05-01 13:17:00,Medewerker klimt in vastgelopen achtbaan in Fries attractiepark,"Een medewerker van attractiepark Duinen Zathe in Appelscha is gisteren zonder beveiliging op een achtbaan geklommen om een vastgelopen wagentje weer op weg te helpen. Het karretje met passagiers kwam vlak voor een afdaling stil te staan. Een filmpje van het incident is al duizenden keren bekeken. De medewerker klom zonder beveiliging de London City Coaster in, terwijl er wel valbescherming aanwezig is. Medewerkers moeten altijd beschermd een attractie ingaan en worden daar nu opnieuw op gewezen. ""De medewerker heeft ondoordacht, maar in het belang van de gasten gehandeld."" Dat zegt Jeroen Kolhoff van het attractiepark tegen Omrop Fryslân. Volgens Kolhoff was de bedoeling van de medewerker goed. ""Hij wilde snel handelen om het karretje met inzittenden zo snel mogelijk weer op gang te krijgen."" De achtbaan werd vorige week geopend. Dat het wagentje met passagiers bleef hangen, komt door nieuwe lagers in de wielen. Die moeten volgens Kolhoff nog inslijten en daarom blijven de karretjes incidenteel vastzitten. De inzittenden zijn volgens het attractiepark niet in gevaar geweest. ""De karretjes zijn goedgekeurd en voldoen aan alle veiligheidseisen.""",Regionaal nieuws,https://nos.nl/artikel/2170985-medewerker-klimt-in-vastgelopen-achtbaan-in-fries-attractiepark.html
43667,2012-09-05 23:30:00,Vernielingen bij voetbalbond Caïro,"Honderden voetbalfans hebben in Egypte het hoofdkantoor van de voetbalbond aangevallen. Ze protesteerden tegen de hervatting van de competitie. Er werden lichtkogels afgeschoten, ruiten ingegooid, vernielingen aangericht en voetbaltrofeeën meegenomen. De fans willen dat de mensen worden gestraft die verantwoordelijk zijn voor de voetbalrellen in februari in Port Said. Daarbij kwamen 74 mensen om het leven. Begin februari speelde voetbalclub Al-Masri thuis tegen de populaire club Al-Ahly. Na de wedstrijd stormden fans van Al-Masri het veld op. Ze vielen fans van Al-Ahly aan en bekogelden die met stenen en vuurwerk. Ook werden aanhangers van de uitploeg van de tribunes geduwd. Na de rellen werd dagenlang geprotesteerd in Caïro. Volgens de betogers deed de politie veel te weinig om de fans van Al-Ahly te beschermen. Getuigen zeiden dat de uitgangen van het stadion werden gesloten, zodat de fans als ratten in de val zaten. De voetbalbond legde na de rellen de competitie stil, maar onlangs werd besloten dat die toch wordt hervat. Justitie in Egypte heeft meer dan zeventig mensen aangeklaagd. Negen verdachten zijn hoge politiefunctionarissen, drie verdachten zijn medewerkers van Al-Masri. Sommigen worden beschuldigd van moord. De rechtszaak begint op 17 september.",Buitenland,https://nos.nl/artikel/415200-vernielingen-bij-voetbalbond-cairo.html
57400,2013-04-08 09:36:00,Honderden dode vissen bij Sjanghai,"In een kanaal in China zijn de afgelopen week honderden dode vissen gevonden. De vissen werden in de omgeving van Sjanghai ontdekt op zo'n 100 kilometer van de plek waar vorige maand nog duizenden dode varkens uit het water zijn gehaald. Veel inwoners van Sjanghai maken zich zorgen over de waterkwaliteit, maar volgens de autoriteiten is het water niet vervuild. De vissen zijn geëlektrocuteerd door vissers, vermoeden Chinese autoriteiten. Een aantal vissen wordt in een laboratorium onderzocht; er wordt gekeken of er een andere doodsoorzaak is. Volgens een woordvoerder van het milieubeleid in de regio Sjanghai is er geen verband tussen de dode vissen en de dode varkens.",Buitenland,https://nos.nl/artikel/493254-honderden-dode-vissen-bij-sjanghai.html
124626,2016-02-25 08:00:00,In het hele land waarschuwing voor gladheid,"In grote delen van het land kan het glad zijn door bevriezing van natte weggedeelten. Het KNMI heeft voor het hele land code geel afgegeven vanwege de gladheid. Vanochtend was het op veel plaatsen in het land wit. In het noorden is het extra oppassen door hagel en sneeuw. Ook landinwaarts kan een winterse bui vallen. Waarschijnlijk krijgt Amsterdam de komende uren opnieuw te maken met winterse neerslag. Rijkswaterstaat heeft vannacht 1,1 miljoen kilo zout gestrooid om de snelwegen begaanbaar te maken. Vanwege de gladheid is de spitsstrook op de A7 tussen Hoorn en Zaanstad dicht en staat er een kilometerslange file. De gladheid zal naar verwachting na de ochtendspits verdwijnen.",Binnenland,https://nos.nl/artikel/2088902-in-het-hele-land-waarschuwing-voor-gladheid.html
